Temperature (K),U-isolated_Ce (eV),F-isolated_Ce (eV),S-isolated_Ce (eV/K),U-CFS_SOC_Ce (eV),F-CFS_SOC_Ce (eV),S-CFS_SOC_Ce (eV/K),U-SOC_Ce (eV),F-SOC_Ce (eV),S-SOC_Ce (eV/K)
349.3493493493494,0,-0.0794477591693059,0.00022741636507202462,0.0011422643328457978,-0.04201650957088021,0.00012354044449805813,3.4096688787420106e-05,-0.05394386414219563,0.0001545099795706363
351.05105105105105,0,-0.07983475398474378,0.00022741636507202462,0.0011652534320481548,-0.04222679435329657,0.00012360608992745755,3.566894110854729e-05,-0.054206797837862676,0.0001545144690966417
352.75275275275277,0,-0.08022174880018167,0.00022741636507202462,0.001188494207153711,-0.042437191183635,0.00012367213310271826,3.72974573454593e-05,-0.054469739290571216,0.0001545190967967331
354.45445445445444,0,-0.08060874361561952,0.00022741636507202462,0.0012119866195802048,-0.04264770073538538,0.00012373857008644634,3.898360087109112e-05,-0.054732688737601204,0.00015452386519665016
356.15615615615616,0,-0.08099573843105741,0.00022741636507202462,0.0012357306226913828,-0.04285832367536614,0.00012380539697515313,4.07287481263269e-05,-0.05499564642053122,0.00015452877682262198
357.8578578578579,0,-0.08138273324649531,0.00022741636507202462,0.0012597261622425999,-0.043069060663782396,0.0001238726098998572,4.253428830508319e-05,-0.055258612585238516,0.00015453383420047567
359.55955955955955,0,-0.08176972806193317,0.00022741636507202462,0.001283973176811882,-0.04327991235428508,0.00012394020502663107,4.440162303449554e-05,-0.055521587481897554,0.00015453903985475256
361.26126126126127,0,-0.08215672287737105,0.00022741636507202462,0.001308471598216613,-0.04349087939403124,0.00012400817855709513,4.633216605048505e-05,-0.05578457136497712,0.000154544396307832
362.96296296296293,0,-0.08254371769280894,0.00022741636507202462,0.0013332213519159882,-0.04370196242374471,0.00012407652672886117,4.8327342868978624e-05,-0.056047564493235884,0.00015454990607906443
364.66466466466466,0,-0.08293071250824681,0.00022741636507202462,0.0013582223573994116,-0.04391316207777776,0.00012414524581592644,5.0388590453055955e-05,-0.056310567129716486,0.00015455557168391265
366.3663663663664,0,-0.08331770732368468,0.00022741636507202462,0.00138347452856101,-0.044124478984173356,0.0001242143321290208,5.251735687629346e-05,-0.05657357954173825,0.00015456139563310364
368.0680680680681,0,-0.08370470213912258,0.00022741636507202462,0.0014089777740604445,-0.04433591376472786,0.0001242837820159083,5.4715100982570315e-05,-0.05683660200088839,0.00015456738043178973
369.76976976976977,0,-0.08409169695456047,0.00022741636507202462,0.0014347319976702143,-0.044547467035054314,0.0001243535918616453,5.698329204260206e-05,-0.057099634783011756,0.00015457352857872034
371.4714714714715,0,-0.08447869176999834,0.00022741636507202462,0.0014607370986096662,-0.04475913940464611,0.00012442375808879684,5.9323409407462136e-05,-0.057362678168199364,0.000154579842565425
373.17317317317315,0,-0.08486568658543621,0.00022741636507202462,0.0014869929718658854,-0.044970931476941,0.00012449427715761278,6.173694215934889e-05,-0.05762573244077532,0.000154586324875407
374.8748748748749,0,-0.0852526814008741,0.00022741636507202462,0.0015134995085017231,-0.04518284384938518,0.00012456514556616566,6.422538875984897e-05,-0.05788879788928252,0.00015459297798334936
376.5765765765766,0,-0.08563967621631197,0.00022741636507202462,0.0015402565959511268,-0.045394877113498044,0.0001246363598504511,6.679025669595211e-05,-0.05815187480646698,0.0001545998043543322
378.27827827827826,0,-0.08602667103174984,0.00022741636507202462,0.0015672641183020525,-0.045607031854936406,0.00012470791658445414,6.943306212405737e-05,-0.05841496348926083,0.000154606806443063
379.97997997998,0,-0.08641366584718774,0.00022741636507202462,0.0015945219565671334,-0.045819308653559515,0.00012477981238018048,7.215532951221718e-05,-0.058678064238764004,0.00015461398669311892
381.68168168168165,0,-0.0868006606626256,0.00022741636507202462,0.0016220299889423684,-0.04603170808349351,0.0001248520438876565,7.495859128085312e-05,-0.058941177360224674,0.00015462134753620253
383.3833833833834,0,-0.0871876554780635,0.00022741636507202462,0.0016497880910540611,-0.046244230713196326,0.0001249246077948985,7.784438744217986e-05,-0.059204303163018474,0.00015462889139141042
385.0850850850851,0,-0.08757465029350137,0.00022741636507202462,0.0016777961361942257,-0.04645687710552206,0.00012499750082785172,8.08142652385631e-05,-0.05946744196062629,0.00015463662066451519
386.7867867867868,0,-0.08796164510893927,0.00022741636507202462,0.0017060539955447214,-0.04666964781778561,0.00012507071975030284,8.386977878003743e-05,-0.05973059407061117,0.0001546445377472614
388.4884884884885,0,-0.08834863992437712,0.00022741636507202462,0.0017345615383903403,-0.046882543401826925,0.0001251442613637646,8.701248868120246e-05,-0.05999375981459367,0.0001546526450166751
390.1901901901902,0,-0.08873563473981502,0.00022741636507202462,0.0017633186323211137,-0.04709556440407507,0.00012521812250733646,9.024396169771325e-05,-0.06025693951822648,0.00015466094483438753
391.8918918918919,0,-0.08912262955525288,0.00022741636507202462,0.0017923251434240305,-0.04730871136561203,0.00012529230005754025,9.356577036257198e-05,-0.06052013351116734,0.0001546694395459729
393.5935935935936,0,-0.08950962437069078,0.00022741636507202462,0.0018215809364644853,-0.04752198482223637,0.00012536679092813372,9.697949262243242e-05,-0.060783342127051485,0.0001546781314803007
395.2952952952953,0,-0.08989661918612865,0.00022741636507202462,0.0018510858750576252,-0.04773538530452625,0.00012544159206990198,0.00010048671147410668,-0.06104656570346243,0.00015468702294890252
396.996996996997,0,-0.09028361400156652,0.00022741636507202462,0.0018808398218298989,-0.04794891333790231,0.0001255167004704298,0.00010408901460148105,-0.06130980458190207,0.00015469611624535312
398.6986986986987,0,-0.09067060881700441,0.00022741636507202462,0.0019108426385710169,-0.04816256944269014,0.00012559211315385372,0.00010778799401302364,-0.06157305910775958,0.00015470541364466693
400.4004004004004,0,-0.09105760363244228,0.00022741636507202462,0.0019410941863765713,-0.04837635413418222,0.00012566782718059557,0.00011158524568006957,-0.061836329630279296,0.00015471491740270854
402.1021021021021,0,-0.09144459844788015,0.00022741636507202462,0.0019715943257815876,-0.04859026792269937,0.0001257438396470811,0.00011548236917606797,-0.06209961650252769,0.00015472462975561876
403.8038038038038,0,-0.09183159326331805,0.00022741636507202462,0.0020023429168852074,-0.048804311313651816,0.00012582014768544,0.00011948096731696172,-0.06236292008135929,0.00015473455291925526
405.50550550550554,0,-0.09221858807875594,0.00022741636507202462,0.002033339819466754,-0.04901848480759977,0.00012589674846319286,0.00012358264580287034,-0.06262624072738168,0.00015474468908864816
407.2072072072072,0,-0.09260558289419381,0.00022741636507202462,0.002064584893093468,-0.04923278890031316,0.0001259736391829233,0.000127789012861244,-0.06288957880491967,0.00015475504043747083
408.9089089089089,0,-0.09299257770963168,0.00022741636507202462,0.0020960779972200787,-0.049447224082831184,0.00012605081708193697,0.00013210167889164668,-0.06315293468197847,0.0001547656091175257
410.6106106106106,0,-0.09337957252506957,0.00022741636507202462,0.0021278189912804675,-0.04966179084152116,0.00012612827943190848,0.00013652225611231986,-0.06341630873020603,0.00015477639725824482
412.3123123123123,0,-0.09376656734050744,0.00022741636507202462,0.0021598077347717236,-0.04987648965813647,0.00012620602353851724,0.0001410523582086848,-0.06367970132485458,0.00015478740696620589
414.01401401401404,0,-0.09415356215594534,0.00022741636507202462,0.0021920440873307127,-0.05009132100987423,0.00012628404674107284,0.0001456935999839206,-0.06394311284474138,0.0001547986403246629
415.7157157157157,0,-0.09454055697138321,0.00022741636507202462,0.002224527908803459,-0.05030628536943228,0.00012636234641212976,0.00015044759701176056,-0.06420654367220857,0.000154810099393092
417.4174174174174,0,-0.0949275517868211,0.00022741636507202462,0.002257259059307579,-0.05052138320506528,0.0001264409199570946,0.00015531596529164485,-0.06446999419308234,0.00015482178620675207
419.1191191191191,0,-0.09531454660225896,0.00022741636507202462,0.002290237399287923,-0.05073661498064033,0.00012651976481382454,0.00016030032090635473,-0.0647334647966314,0.0001548337027762604
420.8208208208208,0,-0.09570154141769684,0.00022741636507202462,0.0023234627895657167,-0.050951981155691876,0.0001265988784522178,0.00016540227968225746,-0.06499695587552469,0.00015484585108718301
422.52252252252254,0,-0.09608853623313472,0.00022741636507202462,0.0023569350913813522,-0.05116748218547592,0.00012667825837379864,0.00017062345685227968,-0.06526046782578834,0.00015485823309963984
424.22422422422426,0,-0.09647553104857261,0.00022741636507202462,0.0023906541664311413,-0.05138311852102328,0.00012675790211129527,0.00017596546672172728,-0.06552400104676216,0.00015487085074792451
425.9259259259259,0,-0.09686252586401049,0.00022741636507202462,0.002424619876898113,-0.05159889060919247,0.00012683780722821264,0.00018142992233706194,-0.06578755594105529,0.00015488370594013857
427.62762762762765,0,-0.09724952067944836,0.00022741636507202462,0.0024588320854771763,-0.05181479889272183,0.00012691797131840078,0.00018701843515774087,-0.06605113291450132,0.00015489680055784036
429.3293293293293,0,-0.09763651549488625,0.00022741636507202462,0.0024932906553947988,-0.05203084381028053,0.00012699839200561828,0.00019273261473122126,-0.06631473237611293,0.00015491013645570835
431.03103103103103,0,-0.09802351031032412,0.00022741636507202462,0.002527995450423409,-0.05224702579651932,0.00012707906694309288,0.00019857406837122798,-0.06657835473803578,0.0001549237154612183
432.73273273273276,0,-0.098410505125762,0.00022741636507202462,0.002562946334890741,-0.05246334528212013,0.00012715999381307852,0.00020454440083937655,-0.06684200041550196,0.00015493753937433495
434.4344344344345,0,-0.09879749994119989,0.00022741636507202462,0.0025981431736842833,-0.052679802693845174,0.00012724117032640987,0.0002106452140302402,-0.06710566982678301,0.00015495160996721756
436.13613613613614,0,-0.09918449475663776,0.00022741636507202462,0.0026335858322510514,-0.05289639845458516,0.0001273225942220551,0.0002168781066599455,-0.0673693633931422,0.00015496592898393927
437.8378378378378,0,-0.09957148957207562,0.00022741636507202462,0.0026692741765928585,-0.05311313298340693,0.00012740426326666621,0.00022324467395837733,-0.06763308153878668,0.00015498049814022022
439.53953953953953,0,-0.09995848438751352,0.00022741636507202462,0.0027052080732572997,-0.053330006695599966,0.0001274861752541298,0.00022974650736506914,-0.06789682469081895,0.00015499531912317429
441.24124124124126,0,-0.10034547920295141,0.00022741636507202462,0.0027413873893245445,-0.05354702000272245,0.00012756832800511563,0.00023638519422884704,-0.0681605932791879,0.00015501039359106926
442.942942942943,0,-0.10073247401838929,0.00022741636507202462,0.002777811992390239,-0.05376417331264655,0.0001276507193666254,0.00024316231751130078,-0.06842438773663964,0.00015502572317310009
444.64464464464464,0,-0.10111946883382715,0.00022741636507202462,0.0028144817505445867,-0.05398146702960264,0.00012773334721154233,0.00025007945549414197,-0.06868820849866776,0.0001550413094691755
446.34634634634637,0,-0.10150646364926505,0.00022741636507202462,0.002851396532347848,-0.05419890155422319,0.00012781620943818,0.0002571381814905139,-0.06895205600346342,0.00015505715404971735
448.04804804804803,0,-0.10189345846470291,0.00022741636507202462,0.00288855620680234,-0.054416477283585486,0.00012789930396983338,0.0002643400635602989,-0.06921593069186485,0.00015507325845547304
449.74974974974975,0,-0.1022804532801408,0.00022741636507202462,0.00292596064332125,-0.054634194611253815,0.0001279826287543301,0.0002716866642294933,-0.0694798330073069,0.00015508962419733997
451.4514514514515,0,-0.10266744809557868,0.00022741636507202462,0.0029636097116942034,-0.05485205392732086,0.0001280661817635833,0.00027917954021367696,-0.06974376339576992,0.00015510625275620314
453.1531531531532,0,-0.10305444291101658,0.00022741636507202462,0.003001503282049985,-0.05507005561844827,0.00012814996099314724,0.00028682024214564655,-0.07000772230572869,0.00015512314558278428
454.85485485485486,0,-0.10344143772645444,0.00022741636507202462,0.0030396412248163453,-0.05528820006790652,0.0001282339644617741,0.00029461031430723394,-0.0702717101881009,0.00015514030409750378
456.55655655655653,0,-0.10382843254189231,0.00022741636507202462,0.0030780234106772305,-0.055506487655614035,0.00012831819021097342,0.0003025512943653646,-0.07053572749619551,0.00015515772969035366
458.25825825825825,0,-0.10421542735733019,0.00022741636507202462,0.003116649710527394,-0.0557249187581755,0.00012840263630457452,0.0003106447131123745,-0.07079977468566086,0.00015517542372078303
459.95995995996,0,-0.10460242217276808,0.00022741636507202462,0.003155519995424704,-0.05594349374891955,0.0001284873008282914,0.0003188920942106375,-0.07106385221443261,0.00015519338751759432
461.6616616616617,0,-0.10498941698820596,0.00022741636507202462,0.0031946341365401685,-0.05616221299793554,0.00012857218188929142,0.0003272949539415136,-0.07132796054268148,0.00015521162237885162
463.36336336336336,0,-0.10537641180364384,0.00022741636507202462,0.0032339920051058773,-0.056381076872109685,0.00012865727761576668,0.0003358548009586589,-0.0715921001327609,0.0001552301295717992
465.0650650650651,0,-0.10576340661908172,0.00022741636507202462,0.0032735934723609173,-0.05660008573516071,0.00012874258615650907,0.00034457313604570935,-0.07185627144915455,0.00015524891033279176
466.76676676676675,0,-0.10615040143451959,0.00022741636507202462,0.0033134384094954837,-0.05681923994767421,0.00012882810568049001,0.00035345145187836173,-0.07212047495842361,0.00015526796586723496
468.4684684684685,0,-0.10653739624995746,0.00022741636507202462,0.0033535266875932557,-0.057038539867136785,0.00012891383437644297,0.0003624912327908775,-0.07238471112915418,0.0001552872973495366
